bin_uri	species_per_bin
BOLD:ABZ6034	1
BOLD:ABZ6035	2
BOLD:ABZ6037	1
BOLD:ABZ6041	1
BOLD:ABZ6042	1
BOLD:ABZ6050	4
BOLD:ABZ6055	1
BOLD:ABZ6060	1
BOLD:ABZ6061	1
BOLD:ABZ6062	1
BOLD:ABZ6063	2
BOLD:ABZ6065	2
BOLD:ABZ6066	1
BOLD:ABZ6067	1
BOLD:ABZ6068	1
BOLD:ABZ6074	1
BOLD:ABZ6080	2
BOLD:ABZ6081	1
BOLD:ABZ6083	1
BOLD:ABZ6084	1
BOLD:ABZ6085	2
BOLD:ABZ6091	1
BOLD:ABZ6096	1
BOLD:ABZ6103	1
BOLD:ABZ6105	1
BOLD:ABZ6107	1
BOLD:ABZ6110	1
BOLD:ABZ6111	1
BOLD:ABZ6115	1
BOLD:ABZ6117	1
BOLD:ABZ6118	1
BOLD:ABZ6119	1
BOLD:ABZ6120	1
BOLD:ABZ6122	1
BOLD:ABZ6130	3
BOLD:ABZ6131	2
BOLD:ABZ6134	1
BOLD:ABZ6141	1
BOLD:ABZ6143	1
BOLD:ABZ6144	1
BOLD:ABZ6145	1
BOLD:ABZ6147	2
BOLD:ABZ6151	1
BOLD:ABZ6152	2
BOLD:ABZ6157	1
BOLD:ABZ6162	1
BOLD:ABZ6165	1
BOLD:ABZ6168	1
BOLD:ABZ6169	1
BOLD:ABZ6170	2
BOLD:ABZ6173	2
BOLD:ABZ6175	1
BOLD:ABZ6178	1
BOLD:ABZ6179	1
BOLD:ABZ6180	1
BOLD:ABZ6181	3
BOLD:ABZ6190	1
BOLD:ABZ6191	4
BOLD:ABZ6192	3
BOLD:ABZ6193	1
BOLD:ABZ6195	1
BOLD:ABZ6197	1
BOLD:ABZ6198	2
BOLD:ABZ6200	4
BOLD:ABZ6204	1
BOLD:ABZ6208	1
BOLD:ABZ6209	1
BOLD:ABZ6210	1
BOLD:ABZ6211	3
BOLD:ABZ6212	1
BOLD:ABZ6214	1
BOLD:ABZ6216	1
BOLD:ABZ6219	1
BOLD:ABZ6221	1
BOLD:ABZ6226	2
BOLD:ABZ6228	1
BOLD:ABZ6230	2
BOLD:ABZ6231	1
BOLD:ABZ6232	1
BOLD:ABZ6235	1
BOLD:ABZ6237	1
BOLD:ABZ6240	3
BOLD:ABZ6242	1
BOLD:ABZ6244	2
BOLD:ABZ6245	1
BOLD:ABZ6246	1
BOLD:ABZ6247	1
BOLD:ABZ6249	1
BOLD:ABZ6253	19
BOLD:ABZ6254	3
BOLD:ABZ6256	1
BOLD:ABZ6257	1
BOLD:ABZ6259	1
BOLD:ABZ6261	1
BOLD:ABZ6262	2
BOLD:ABZ6267	1
BOLD:ABZ6273	1
BOLD:ABZ6274	1
BOLD:ABZ6277	1
BOLD:ABZ6280	1
BOLD:ABZ6282	1
BOLD:ABZ6285	6
BOLD:ABZ6296	1
BOLD:ABZ6297	1
BOLD:ABZ6298	1
BOLD:ABZ6309	1
BOLD:ABZ6312	1
BOLD:ABZ6313	1
BOLD:ABZ6316	1
BOLD:ABZ6321	1
BOLD:ABZ6328	1
BOLD:ABZ6329	1
BOLD:ABZ6330	1
BOLD:ABZ6331	1
BOLD:ABZ6334	1
BOLD:ABZ6337	1
BOLD:ABZ6341	1
BOLD:ABZ6346	3
BOLD:ABZ6353	2
BOLD:ABZ6354	1
BOLD:ABZ6367	5
BOLD:ABZ6369	1
BOLD:ABZ6370	1
BOLD:ABZ6380	2
BOLD:ABZ6391	1
BOLD:ABZ6392	1
BOLD:ABZ6395	1
BOLD:ABZ6402	2
BOLD:ABZ6407	1
BOLD:ABZ6408	1
BOLD:ABZ6413	1
BOLD:ABZ6416	2
BOLD:ABZ6417	1
BOLD:ABZ6419	1
BOLD:ABZ6420	1
BOLD:ABZ6422	2
BOLD:ABZ6426	1
BOLD:ABZ6429	1
BOLD:ABZ6431	1
BOLD:ABZ6434	3
BOLD:ABZ6437	1
BOLD:ABZ6440	1
BOLD:ABZ6441	1
BOLD:ABZ6443	1
BOLD:ABZ6447	1
BOLD:ABZ6448	1
BOLD:ABZ6449	1
BOLD:ABZ6453	1
BOLD:ABZ6457	1
BOLD:ABZ6465	6
BOLD:ABZ6466	1
BOLD:ABZ6467	1
BOLD:ABZ6468	1
BOLD:ABZ6471	2
BOLD:ABZ6474	1
BOLD:ABZ6475	1
BOLD:ABZ6476	1
BOLD:ABZ6477	1
BOLD:ABZ6479	3
BOLD:ABZ6486	2
BOLD:ABZ6489	1
BOLD:ABZ6490	1
BOLD:ABZ6492	1
BOLD:ABZ6493	1
BOLD:ABZ6494	1
BOLD:ABZ6495	1
BOLD:ABZ6496	1
BOLD:ABZ6498	1
BOLD:ABZ6499	1
BOLD:ABZ6504	3
BOLD:ABZ6505	1
BOLD:ABZ6506	1
BOLD:ABZ6509	2
BOLD:ABZ6510	1
BOLD:ABZ6511	2
BOLD:ABZ6514	2
BOLD:ABZ6515	1
BOLD:ABZ6516	1
BOLD:ABZ6523	2
BOLD:ABZ6529	1
BOLD:ABZ6530	2
BOLD:ABZ6531	2
BOLD:ABZ6533	1
BOLD:ABZ6543	1
BOLD:ABZ6546	2
BOLD:ABZ6548	1
BOLD:ABZ6549	1
BOLD:ABZ6553	4
BOLD:ABZ6559	1
BOLD:ABZ6561	1
BOLD:ABZ6563	5
BOLD:ABZ6564	1
BOLD:ABZ6566	1
BOLD:ABZ6573	1
BOLD:ABZ6575	3
BOLD:ABZ6581	1
BOLD:ABZ6582	1
BOLD:ABZ6583	1
BOLD:ABZ6585	1
BOLD:ABZ6586	1
BOLD:ABZ6589	1
BOLD:ABZ6590	1
BOLD:ABZ6594	2
BOLD:ABZ6595	1
BOLD:ABZ6596	1
BOLD:ABZ6597	1
BOLD:ABZ6598	1
BOLD:ABZ6599	1
BOLD:ABZ6600	1
BOLD:ABZ6604	1
BOLD:ABZ6609	2
BOLD:ABZ6611	1
BOLD:ABZ6612	1
BOLD:ABZ6619	1
BOLD:ABZ6622	1
BOLD:ABZ6625	1
BOLD:ABZ6630	1
BOLD:ABZ6631	1
BOLD:ABZ6632	1
BOLD:ABZ6633	1
BOLD:ABZ6634	1
BOLD:ABZ6635	1
BOLD:ABZ6641	3
BOLD:ABZ6643	1
BOLD:ABZ6645	1
BOLD:ABZ6646	1
BOLD:ABZ6647	1
BOLD:ABZ6649	1
BOLD:ABZ6650	1
BOLD:ABZ6655	1
BOLD:ABZ6657	1
BOLD:ABZ6660	1
BOLD:ABZ6662	1
BOLD:ABZ6663	2
BOLD:ABZ6664	1
BOLD:ABZ6665	1
BOLD:ABZ6671	2
BOLD:ABZ6672	1
BOLD:ABZ6675	1
BOLD:ABZ6676	1
BOLD:ABZ6679	1
BOLD:ABZ6680	1
BOLD:ABZ6685	1
BOLD:ABZ6686	1
BOLD:ABZ6687	1
BOLD:ABZ6690	1
BOLD:ABZ6694	1
BOLD:ABZ6698	1
BOLD:ABZ6712	1
BOLD:ABZ6715	1
BOLD:ABZ6716	1
BOLD:ABZ6719	1
BOLD:ABZ6721	1
BOLD:ABZ6722	1
BOLD:ABZ6723	1
BOLD:ABZ6724	1
BOLD:ABZ6725	2
BOLD:ABZ6726	6
BOLD:ABZ6727	1
BOLD:ABZ6730	1
BOLD:ABZ6732	1
BOLD:ABZ6733	1
BOLD:ABZ6734	2
BOLD:ABZ6737	1
BOLD:ABZ6741	1
BOLD:ABZ6742	1
BOLD:ABZ6748	1
BOLD:ABZ6750	1
BOLD:ABZ6752	1
BOLD:ABZ6753	1
BOLD:ABZ6754	1
BOLD:ABZ6755	1
BOLD:ABZ6759	1
BOLD:ABZ6760	1
BOLD:ABZ6762	1
BOLD:ABZ6763	1
BOLD:ABZ6764	1
BOLD:ABZ6772	2
BOLD:ABZ6773	1
BOLD:ABZ6778	1
BOLD:ABZ6779	1
BOLD:ABZ6784	2
BOLD:ABZ6788	1
BOLD:ABZ6789	1
BOLD:ABZ6797	1
BOLD:ABZ6798	1
BOLD:ABZ6809	2
BOLD:ABZ6810	1
BOLD:ABZ6812	1
BOLD:ABZ6814	1
BOLD:ABZ6819	1
BOLD:ABZ6822	1
BOLD:ABZ6833	1
BOLD:ABZ6834	6
BOLD:ABZ6836	1
BOLD:ABZ6837	1
BOLD:ABZ6839	1
BOLD:ABZ6840	1
BOLD:ABZ6841	1
BOLD:ABZ6842	5
BOLD:ABZ6846	1
BOLD:ABZ6855	2
BOLD:ABZ6857	2
BOLD:ABZ6859	1
BOLD:ABZ6860	1
BOLD:ABZ6868	1
BOLD:ABZ6874	1
BOLD:ABZ6875	1
BOLD:ABZ6876	1
BOLD:ABZ6877	1
BOLD:ABZ6878	1
BOLD:ABZ6879	1
BOLD:ABZ6882	1
BOLD:ABZ6883	1
BOLD:ABZ6884	1
BOLD:ABZ6891	1
BOLD:ABZ6896	1
BOLD:ABZ6897	1
BOLD:ABZ6898	1
BOLD:ABZ6899	1
BOLD:ABZ6900	1
BOLD:ABZ6903	2
BOLD:ABZ6907	1
BOLD:ABZ6910	1
BOLD:ABZ6912	1
BOLD:ABZ6913	1
BOLD:ABZ6914	1
BOLD:ABZ6915	1
BOLD:ABZ6916	1
BOLD:ABZ6919	1
BOLD:ABZ6920	1
BOLD:ABZ6923	1
BOLD:ABZ6926	1
BOLD:ABZ6927	1
BOLD:ABZ6929	2
BOLD:ABZ6930	1
BOLD:ABZ6932	1
BOLD:ABZ6933	1
BOLD:ABZ6937	2
BOLD:ABZ6938	2
BOLD:ABZ6939	1
BOLD:ABZ6942	1
BOLD:ABZ6944	1
BOLD:ABZ6945	1
BOLD:ABZ6947	1
BOLD:ABZ6950	1
BOLD:ABZ6958	16
BOLD:ABZ6961	1
BOLD:ABZ6962	1
BOLD:ABZ6965	1
BOLD:ABZ6967	5
BOLD:ABZ6968	1
BOLD:ABZ6970	3
BOLD:ABZ6972	1
BOLD:ABZ6974	1
BOLD:ABZ6975	1
BOLD:ABZ6983	1
BOLD:ABZ6984	1
BOLD:ABZ6988	2
BOLD:ABZ6991	1
BOLD:ABZ6992	1
BOLD:ABZ6993	1
BOLD:ABZ6995	1
BOLD:ABZ6999	1
BOLD:ABZ7000	3
BOLD:ABZ7002	1
BOLD:ABZ7005	2
BOLD:ABZ7006	1
BOLD:ABZ7011	1
BOLD:ABZ7019	2
BOLD:ABZ7024	1
BOLD:ABZ7025	1
BOLD:ABZ7026	1
BOLD:ABZ7027	1
BOLD:ABZ7028	1
BOLD:ABZ7029	1
BOLD:ABZ7030	2
BOLD:ABZ7031	1
BOLD:ABZ7032	1
BOLD:ABZ7039	1
BOLD:ABZ7042	1
BOLD:ABZ7043	1
BOLD:ABZ7044	1
BOLD:ABZ7046	1
BOLD:ABZ7047	4
BOLD:ABZ7048	2
BOLD:ABZ7050	1
BOLD:ABZ7051	1
BOLD:ABZ7052	1
BOLD:ABZ7054	1
BOLD:ABZ7055	1
BOLD:ABZ7064	1
BOLD:ABZ7066	1
BOLD:ABZ7068	1
BOLD:ABZ7069	1
BOLD:ABZ7070	1
BOLD:ABZ7071	1
BOLD:ABZ7072	1
BOLD:ABZ7073	1
BOLD:ABZ7074	1
BOLD:ABZ7076	9
BOLD:ABZ7082	2
BOLD:ABZ7083	1
BOLD:ABZ7084	2
BOLD:ABZ7086	1
BOLD:ABZ7090	1
BOLD:ABZ7094	1
BOLD:ABZ7095	1
BOLD:ABZ7102	1
BOLD:ABZ7103	3
BOLD:ABZ7108	1
BOLD:ABZ7109	1
BOLD:ABZ7111	1
BOLD:ABZ7118	1
BOLD:ABZ7122	3
BOLD:ABZ7123	1
BOLD:ABZ7126	1
BOLD:ABZ7128	1
BOLD:ABZ7129	1
BOLD:ABZ7130	1
BOLD:ABZ7132	1
BOLD:ABZ7134	1
BOLD:ABZ7135	1
BOLD:ABZ7136	1
BOLD:ABZ7144	1
BOLD:ABZ7145	1
BOLD:ABZ7149	1
BOLD:ABZ7150	1
BOLD:ABZ7151	4
BOLD:ABZ7153	2
BOLD:ABZ7169	1
BOLD:ABZ7170	1
BOLD:ABZ7171	1
BOLD:ABZ7178	2
BOLD:ABZ7179	1
BOLD:ABZ7180	2
BOLD:ABZ7181	1
BOLD:ABZ7182	2
BOLD:ABZ7185	1
BOLD:ABZ7186	4
BOLD:ABZ7188	2
BOLD:ABZ7191	4
BOLD:ABZ7193	2
BOLD:ABZ7194	2
BOLD:ABZ7195	1
BOLD:ABZ7196	2
BOLD:ABZ7201	1
BOLD:ABZ7204	1
BOLD:ABZ7205	1
BOLD:ABZ7206	1
BOLD:ABZ7207	1
BOLD:ABZ7210	1
BOLD:ABZ7211	2
BOLD:ABZ7212	1
BOLD:ABZ7216	1
BOLD:ABZ7218	1
BOLD:ABZ7219	1
BOLD:ABZ7225	1
BOLD:ABZ7226	2
BOLD:ABZ7228	1
BOLD:ABZ7230	1
BOLD:ABZ7231	3
BOLD:ABZ7232	2
BOLD:ABZ7234	1
BOLD:ABZ7236	1
BOLD:ABZ7239	1
BOLD:ABZ7250	1
BOLD:ABZ7251	1
BOLD:ABZ7252	1
BOLD:ABZ7253	1
BOLD:ABZ7255	9
BOLD:ABZ7256	1
BOLD:ABZ7259	1
BOLD:ABZ7262	1
BOLD:ABZ7263	1
BOLD:ABZ7267	1
BOLD:ABZ7268	1
BOLD:ABZ7269	2
BOLD:ABZ7271	1
BOLD:ABZ7273	1
BOLD:ABZ7274	1
BOLD:ABZ7280	1
BOLD:ABZ7282	2
BOLD:ABZ7284	2
BOLD:ABZ7291	1
BOLD:ABZ7293	1
BOLD:ABZ7294	3
BOLD:ABZ7297	1
BOLD:ABZ7299	1
BOLD:ABZ7313	1
BOLD:ABZ7314	1
BOLD:ABZ7315	1
BOLD:ABZ7316	1
BOLD:ABZ7317	1
BOLD:ABZ7318	2
BOLD:ABZ7321	1
BOLD:ABZ7322	1
BOLD:ABZ7324	1
BOLD:ABZ7325	1
BOLD:ABZ7326	1
BOLD:ABZ7329	1
BOLD:ABZ7334	1
BOLD:ABZ7340	1
BOLD:ABZ7341	1
BOLD:ABZ7347	2
BOLD:ABZ7348	4
BOLD:ABZ7349	1
BOLD:ABZ7351	2
BOLD:ABZ7353	1
BOLD:ABZ7356	1
BOLD:ABZ7357	2
BOLD:ABZ7358	1
BOLD:ABZ7359	2
BOLD:ABZ7361	4
BOLD:ABZ7362	2
BOLD:ABZ7366	1
BOLD:ABZ7367	1
BOLD:ABZ7368	1
BOLD:ABZ7370	1
BOLD:ABZ7373	1
BOLD:ABZ7374	1
BOLD:ABZ7384	1
BOLD:ABZ7386	2
BOLD:ABZ7389	1
BOLD:ABZ7390	1
BOLD:ABZ7393	5
BOLD:ABZ7396	1
BOLD:ABZ7397	1
BOLD:ABZ7402	1
BOLD:ABZ7403	1
BOLD:ABZ7404	4
BOLD:ABZ7406	2
BOLD:ABZ7414	2
BOLD:ABZ7415	1
BOLD:ABZ7416	4
BOLD:ABZ7418	1
BOLD:ABZ7420	1
BOLD:ABZ7421	1
BOLD:ABZ7426	1
BOLD:ABZ7427	1
BOLD:ABZ7428	1
BOLD:ABZ7430	1
BOLD:ABZ7431	1
BOLD:ABZ7432	1
BOLD:ABZ7433	1
BOLD:ABZ7435	1
BOLD:ABZ7438	1
BOLD:ABZ7440	1
BOLD:ABZ7442	1
BOLD:ABZ7447	1
BOLD:ABZ7450	1
BOLD:ABZ7451	1
BOLD:ABZ7452	1
BOLD:ABZ7453	3
BOLD:ABZ7458	2
BOLD:ABZ7461	1
BOLD:ABZ7468	1
BOLD:ABZ7469	1
BOLD:ABZ7472	1
BOLD:ABZ7473	1
BOLD:ABZ7475	1
BOLD:ABZ7485	1
BOLD:ABZ7486	2
BOLD:ABZ7487	2
BOLD:ABZ7488	3
BOLD:ABZ7491	2
BOLD:ABZ7492	1
BOLD:ABZ7494	1
BOLD:ABZ7495	1
BOLD:ABZ7503	1
BOLD:ABZ7507	1
BOLD:ABZ7509	1
BOLD:ABZ7513	1
BOLD:ABZ7517	2
BOLD:ABZ7519	2
BOLD:ABZ7529	8
BOLD:ABZ7532	1
BOLD:ABZ7534	1
BOLD:ABZ7536	1
BOLD:ABZ7537	1
BOLD:ABZ7541	3
BOLD:ABZ7543	1
BOLD:ABZ7544	1
BOLD:ABZ7545	2
BOLD:ABZ7549	2
BOLD:ABZ7550	1
BOLD:ABZ7551	1
BOLD:ABZ7553	1
BOLD:ABZ7556	1
BOLD:ABZ7557	1
BOLD:ABZ7560	1
BOLD:ABZ7576	1
BOLD:ABZ7577	1
BOLD:ABZ7580	1
BOLD:ABZ7581	1
BOLD:ABZ7583	1
BOLD:ABZ7584	1
BOLD:ABZ7587	1
BOLD:ABZ7588	1
BOLD:ABZ7593	2
BOLD:ABZ7596	1
BOLD:ABZ7597	1
BOLD:ABZ7598	1
BOLD:ABZ7602	1
BOLD:ABZ7604	2
BOLD:ABZ7606	1
BOLD:ABZ7607	1
BOLD:ABZ7612	1
BOLD:ABZ7613	1
BOLD:ABZ7616	3
BOLD:ABZ7617	1
BOLD:ABZ7618	1
BOLD:ABZ7619	1
BOLD:ABZ7621	1
BOLD:ABZ7626	2
BOLD:ABZ7632	1
BOLD:ABZ7633	1
BOLD:ABZ7636	1
BOLD:ABZ7637	1
BOLD:ABZ7639	1
BOLD:ABZ7641	2
BOLD:ABZ7642	1
BOLD:ABZ7643	2
BOLD:ABZ7644	1
BOLD:ABZ7645	1
BOLD:ABZ7646	2
BOLD:ABZ7647	3
BOLD:ABZ7648	1
BOLD:ABZ7649	2
BOLD:ABZ7650	1
BOLD:ABZ7651	1
BOLD:ABZ7653	1
BOLD:ABZ7654	1
BOLD:ABZ7655	1
BOLD:ABZ7658	1
BOLD:ABZ7662	4
BOLD:ABZ7663	2
BOLD:ABZ7665	1
BOLD:ABZ7666	1
BOLD:ABZ7669	1
BOLD:ABZ7672	1
BOLD:ABZ7673	2
BOLD:ABZ7674	1
BOLD:ABZ7676	2
BOLD:ABZ7680	1
BOLD:ABZ7682	1
BOLD:ABZ7687	1
BOLD:ABZ7693	3
BOLD:ABZ7710	1
BOLD:ABZ7712	1
BOLD:ABZ7715	1
BOLD:ABZ7716	1
BOLD:ABZ7727	1
BOLD:ABZ7729	1
BOLD:ABZ7744	2
BOLD:ABZ7747	1
BOLD:ABZ7749	1
BOLD:ABZ7755	1
BOLD:ABZ7759	1
BOLD:ABZ7762	1
BOLD:ABZ7763	2
BOLD:ABZ7767	1
BOLD:ABZ7769	3
BOLD:ABZ7773	1
BOLD:ABZ7774	1
BOLD:ABZ7778	1
BOLD:ABZ7783	1
BOLD:ABZ7788	1
BOLD:ABZ7793	1
BOLD:ABZ7794	1
BOLD:ABZ7797	2
BOLD:ABZ7798	2
BOLD:ABZ7799	2
BOLD:ABZ7801	1
BOLD:ABZ7802	2
BOLD:ABZ7805	1
BOLD:ABZ7811	1
BOLD:ABZ7812	2
BOLD:ABZ7815	1
BOLD:ABZ7816	2
BOLD:ABZ7817	1
BOLD:ABZ7821	1
BOLD:ABZ7822	1
BOLD:ABZ7823	2
BOLD:ABZ7828	1
BOLD:ABZ7829	1
BOLD:ABZ7831	1
BOLD:ABZ7833	1
BOLD:ABZ7835	1
BOLD:ABZ7836	1
BOLD:ABZ7838	1
BOLD:ABZ7839	1
BOLD:ABZ7842	1
BOLD:ABZ7843	2
BOLD:ABZ7844	1
BOLD:ABZ7850	1
BOLD:ABZ7852	1
BOLD:ABZ7855	1
BOLD:ABZ7856	1
BOLD:ABZ7857	1
BOLD:ABZ7858	1
BOLD:ABZ7859	2
BOLD:ABZ7864	1
BOLD:ABZ7871	1
BOLD:ABZ7872	2
BOLD:ABZ7873	1
BOLD:ABZ7875	1
BOLD:ABZ7876	1
BOLD:ABZ7878	1
BOLD:ABZ7880	1
BOLD:ABZ7881	1
BOLD:ABZ7885	1
BOLD:ABZ7898	1
BOLD:ABZ7900	2
BOLD:ABZ7901	1
BOLD:ABZ7905	1
BOLD:ABZ7906	1
BOLD:ABZ7907	1
BOLD:ABZ7908	2
BOLD:ABZ7909	1
BOLD:ABZ7910	1
BOLD:ABZ7911	1
BOLD:ABZ7919	1
BOLD:ABZ7921	1
BOLD:ABZ7930	1
BOLD:ABZ7932	1
BOLD:ABZ7941	2
BOLD:ABZ7942	1
BOLD:ABZ7944	1
BOLD:ABZ7945	1
BOLD:ABZ7952	1
BOLD:ABZ7953	1
BOLD:ABZ7956	1
BOLD:ABZ7958	1
BOLD:ABZ7961	1
BOLD:ABZ7966	1
BOLD:ABZ7976	1
BOLD:ABZ7982	1
BOLD:ABZ7983	2
BOLD:ABZ7985	1
BOLD:ABZ7986	1
BOLD:ABZ7989	1
BOLD:ABZ7990	2
BOLD:ABZ7994	1
BOLD:ABZ7996	1
BOLD:ABZ8000	1
BOLD:ABZ8001	1
BOLD:ABZ8003	1
BOLD:ABZ8006	1
BOLD:ABZ8007	4
BOLD:ABZ8009	1
BOLD:ABZ8019	1
BOLD:ABZ8021	1
BOLD:ABZ8030	1
BOLD:ABZ8031	1
BOLD:ABZ8034	1
BOLD:ABZ8038	1
BOLD:ABZ8039	1
BOLD:ABZ8040	1
BOLD:ABZ8041	1
BOLD:ABZ8051	1
BOLD:ABZ8053	1
BOLD:ABZ8054	1
BOLD:ABZ8055	1
BOLD:ABZ8066	1
BOLD:ABZ8067	2
BOLD:ABZ8070	2
BOLD:ABZ8076	3
BOLD:ABZ8079	1
BOLD:ABZ8091	1
BOLD:ABZ8098	1
BOLD:ABZ8101	1
BOLD:ABZ8106	2
BOLD:ABZ8110	1
BOLD:ABZ8112	1
BOLD:ABZ8115	1
BOLD:ABZ8120	1
BOLD:ABZ8125	1
BOLD:ABZ8135	1
BOLD:ABZ8136	1
BOLD:ABZ8138	1
BOLD:ABZ8140	1
BOLD:ABZ8142	2
BOLD:ABZ8144	1
BOLD:ABZ8146	1
BOLD:ABZ8147	1
BOLD:ABZ8149	1
BOLD:ABZ8150	1
BOLD:ABZ8152	1
BOLD:ABZ8153	1
BOLD:ABZ8156	1
BOLD:ABZ8157	1
BOLD:ABZ8158	1
BOLD:ABZ8164	1
BOLD:ABZ8165	1
BOLD:ABZ8168	1
BOLD:ABZ8170	1
BOLD:ABZ8171	1
BOLD:ABZ8172	1
BOLD:ABZ8175	1
BOLD:ABZ8178	1
BOLD:ABZ8179	1
BOLD:ABZ8180	1
BOLD:ABZ8181	1
BOLD:ABZ8182	1
BOLD:ABZ8184	1
BOLD:ABZ8189	1
BOLD:ABZ8190	1
BOLD:ABZ8195	1
BOLD:ABZ8197	1
BOLD:ABZ8198	1
BOLD:ABZ8200	2
BOLD:ABZ8206	4
BOLD:ABZ8209	1
BOLD:ABZ8212	1
BOLD:ABZ8215	1
BOLD:ABZ8217	2
BOLD:ABZ8218	2
BOLD:ABZ8225	2
BOLD:ABZ8230	1
BOLD:ABZ8233	1
BOLD:ABZ8236	1
BOLD:ABZ8240	2
BOLD:ABZ8241	1
BOLD:ABZ8243	1
BOLD:ABZ8247	1
BOLD:ABZ8252	1
BOLD:ABZ8253	1
BOLD:ABZ8254	1
BOLD:ABZ8259	2
BOLD:ABZ8261	1
BOLD:ABZ8266	1
BOLD:ABZ8267	1
BOLD:ABZ8268	2
BOLD:ABZ8274	1
BOLD:ABZ8276	1
BOLD:ABZ8278	1
BOLD:ABZ8282	1
BOLD:ABZ8287	1
BOLD:ABZ8288	2
BOLD:ABZ8292	1
BOLD:ABZ8293	1
BOLD:ABZ8294	1
BOLD:ABZ8295	1
BOLD:ABZ8299	1
BOLD:ABZ8304	1
BOLD:ABZ8305	1
BOLD:ABZ8306	2
BOLD:ABZ8307	1
BOLD:ABZ8309	1
BOLD:ABZ8316	2
BOLD:ABZ8317	2
BOLD:ABZ8318	1
BOLD:ABZ8319	1
BOLD:ABZ8322	1
BOLD:ABZ8323	1
BOLD:ABZ8324	1
BOLD:ABZ8326	1
BOLD:ABZ8329	1
BOLD:ABZ8330	1
BOLD:ABZ8332	3
BOLD:ABZ8334	1
BOLD:ABZ8335	1
BOLD:ABZ8336	2
BOLD:ABZ8339	1
BOLD:ABZ8343	1
BOLD:ABZ8346	1
BOLD:ABZ8347	1
BOLD:ABZ8348	3
BOLD:ABZ8349	2
BOLD:ABZ8352	2
BOLD:ABZ8353	1
BOLD:ABZ8354	3
BOLD:ABZ8355	1
BOLD:ABZ8359	1
BOLD:ABZ8360	1
BOLD:ABZ8361	1
BOLD:ABZ8363	1
BOLD:ABZ8365	2
BOLD:ABZ8366	2
BOLD:ABZ8369	1
BOLD:ABZ8370	1
BOLD:ABZ8374	1
BOLD:ABZ8386	1
BOLD:ABZ8392	2
BOLD:ABZ8396	1
BOLD:ABZ8406	1
BOLD:ABZ8414	1
BOLD:ABZ8418	1
BOLD:ABZ8436	1
BOLD:ABZ8445	1
BOLD:ABZ8446	1
BOLD:ABZ8450	2
BOLD:ABZ8499	1
BOLD:ABZ8504	1
BOLD:ABZ8509	1
BOLD:ABZ8529	1
BOLD:ABZ8536	1
BOLD:ABZ8546	2
BOLD:ABZ8555	1
BOLD:ABZ8556	3
BOLD:ABZ8560	1
BOLD:ABZ8561	1
BOLD:ABZ8562	1
BOLD:ABZ8564	2
BOLD:ABZ8573	1
BOLD:ABZ8575	1
BOLD:ABZ8579	1
BOLD:ABZ8580	1
BOLD:ABZ8582	1
BOLD:ABZ8587	1
BOLD:ABZ8589	1
BOLD:ABZ8591	1
BOLD:ABZ8595	1
BOLD:ABZ8600	1
BOLD:ABZ8606	1
BOLD:ABZ8607	2
BOLD:ABZ8612	1
BOLD:ABZ8619	1
BOLD:ABZ8620	1
BOLD:ABZ8623	1
BOLD:ABZ8637	1
BOLD:ABZ8643	1
BOLD:ABZ8652	1
BOLD:ABZ8660	2
BOLD:ABZ8663	1
BOLD:ABZ8664	1
BOLD:ABZ8666	1
BOLD:ABZ8667	2
BOLD:ABZ8668	1
BOLD:ABZ8671	1
BOLD:ABZ8679	3
BOLD:ABZ8686	1
BOLD:ABZ8688	1
BOLD:ABZ8693	1
BOLD:ABZ8694	1
BOLD:ABZ8699	1
BOLD:ABZ8700	1
BOLD:ABZ8715	1
BOLD:ABZ8716	1
BOLD:ABZ8719	1
BOLD:ABZ8720	1
BOLD:ABZ8724	1
BOLD:ABZ8727	1
BOLD:ABZ8732	1
BOLD:ABZ8733	1
BOLD:ABZ8736	1
BOLD:ABZ8739	3
BOLD:ABZ8740	1
BOLD:ABZ8741	2
BOLD:ABZ8750	1
BOLD:ABZ8756	1
BOLD:ABZ8770	1
BOLD:ABZ8771	1
BOLD:ABZ8772	1
BOLD:ABZ8776	1
BOLD:ABZ8782	1
BOLD:ABZ8796	1
BOLD:ABZ8797	1
BOLD:ABZ8799	1
BOLD:ABZ8800	3
BOLD:ABZ8808	1
BOLD:ABZ8812	1
BOLD:ABZ8818	1
BOLD:ABZ8827	1
BOLD:ABZ8829	2
BOLD:ABZ8830	1
BOLD:ABZ8831	1
BOLD:ABZ8833	1
BOLD:ABZ8841	2
BOLD:ABZ8843	2
BOLD:ABZ8844	3
BOLD:ABZ8845	2
BOLD:ABZ8851	1
BOLD:ABZ8852	1
BOLD:ABZ8855	1
BOLD:ABZ8858	1
BOLD:ABZ8860	1
BOLD:ABZ8869	1
BOLD:ABZ8871	1
BOLD:ABZ8895	1
BOLD:ABZ8901	2
BOLD:ABZ8910	1
BOLD:ABZ8918	1
BOLD:ABZ8919	1
BOLD:ABZ8938	1
BOLD:ABZ8961	1
BOLD:ABZ8972	1
BOLD:ABZ8975	1
BOLD:ABZ8976	1
BOLD:ABZ8980	1
BOLD:ABZ8981	1
BOLD:ABZ8983	1
BOLD:ABZ8984	1
BOLD:ABZ8996	1
BOLD:ABZ8997	1
BOLD:ABZ8998	1
BOLD:ABZ8999	1
BOLD:ABZ9000	1
